X,Y,id,state_code_2021,state_name_2021,lga_code_2024,lga_name_2024,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change_number_2023_24,erp_change_per_cent_2023_24,area_km2,pop_density_2024_people_per_km2,births_2021_22,deaths_2021_22,natural_increase_2021_22,internal_arrivals_2021_22,internal_departures_2021_22,net_internal_migration_2021_22,overseas_arrivals_2021_22,overseas_departures_2021_22,net_overseas_migration_2021_22,births_2022_23,deaths_2022_23,natural_increase_2022_23,internal_arrivals_2022_23,internal_departures_2022_23,net_internal_migration_2022_23,overseas_arrivals_2022_23,overseas_departures_2022_23,net_overseas_migration_2022_23,births_2023_24,deaths_2023_24,natural_increase_2023_24,internal_arrivals_2023_24,internal_departures_2023_24,net_internal_migration_2023_24,overseas_arrivals_2023_24,overseas_departures_2023_24,net_overseas_migration_2023_24,green_space_by_LGA_Green_space_ha,pop_density,Green_Pct
0,0,"351","4",South Australia,"48260",Walkerville,"6995","7023","7061","7101","7118","7179","7199","7223","7259","7290","7308","7367","7399","7447","7732","7781","7876","7975","8054","8156","8086","8185","8429","8562","133","1.5779","3.53","2425.496","61","100","-39","993","947","46","201","109","92","63","83","-20","637","618","19","333","88","245","67","92","-25","682","720","-38","292","96","196",,"2425.49575070822",
0,0,"352","4",South Australia,"48340",Wattle Range,"12234","12287","12242","12220","12250","12224","12160","12144","12055","11990","11792","11880","11935","11982","12010","12022","12034","12046","12043","12058","12127","12178","12257","12319","62","0.5058","3926.2101","3.1376","120","127","-7","765","731","34","36","12","24","108","110","-2","584","533","51","42","12","30","121","126","-5","574","534","40","40","13","27",,"3.13763137637489",
0,0,"353","4",South Australia,"48410",West Torrens,"52056","52338","52564","52829","53069","53692","54508","55095","55896","56611","57026","57632","58153","58627","59075","59408","59809","60542","61562","62573","62425","63115","64573","65738","1165","1.8042","37.0886","1772.458","707","621","86","6070","6553","-483","1630","543","1087","659","600","59","4297","5061","-764","2736","573","2163","636","544","92","4438","5102","-664","2358","621","1737",,"1772.45838343858",
0,0,"354","4",South Australia,"48540",Whyalla,"22049","22009","21970","21947","21890","21989","22165","22275","22375","22497","22561","22617","22659","22703","22670","22511","22254","22102","22073","22036","21954","21887","21904","21864","-40","-0.1826","1071.3397","20.4081","223","217","6","1207","1350","-143","103","33","70","227","217","10","1027","1122","-95","138","36","102","242","192","50","893","1060","-167","116","39","77",,"20.4080927832694",
0,0,"355","4",South Australia,"48640",Wudinna,"1449","1438","1417","1391","1363","1346","1321","1305","1295","1291","1280","1271","1272","1276","1279","1279","1261","1231","1205","1185","1163","1162","1161","1168","7","0.6029","5075.2783","0.2301","7","9","-2","78","80","-2","5","2","3","10","9","1","67","73","-6","6","2","4","15","14","1","73","71","2","6","2","4",,"0.230135163228389",
0,0,"356","4",South Australia,"48750",Yankalilla,"3832","3914","3959","4048","4151","4245","4331","4396","4442","4448","4451","4586","4759","4925","5095","5276","5398","5519","5617","5736","5931","5991","6100","6186","86","1.4098","751.2577","8.2342","31","51","-20","483","416","67","19","6","13","45","71","-26","373","256","117","25","7","18","30","49","-19","427","336","91","21","7","14",,"8.23419180928195",
0,0,"357","4",South Australia,"48830",Yorke Peninsula,"11466","11492","11519","11498","11530","11474","11409","11360","11315","11252","11198","11231","11241","11254","11267","11291","11375","11475","11581","11681","11830","11916","12039","12150","111","0.922","5899.6397","2.0594","110","153","-43","811","690","121","13","5","8","107","157","-50","637","478","159","19","5","14","98","173","-75","632","458","174","17","5","12",,"2.05944779983767",
0,0,"358","4",South Australia,"49399",Unincorporated SA,"5911","4878","4516","4303","4080","3858","4024","4190","4327","4456","4556","4377","4199","4027","3849","3639","3476","3418","3340","3229","3100","3024","3014","3010","-4","-0.1327","619426.0858","0.0049","27","20","7","173","270","-97","21","7","14","27","28","-1","175","196","-21","19","7","12","25","26","-1","225","244","-19","23","7","16",,"0.00485933684260735",
0,0,"359","5",Western Australia,"50080",Albany,"31362","31713","32020","32237","32726","33171","33310","33704","34164","34518","34873","35643","36318","36919","37206","37285","37879","38470","39054","39629","40105","40434","40963","41545","582","1.4208","4308.458","9.6427","385","365","20","2557","2360","197","256","144","112","385","395","-10","2042","1824","218","452","131","321","392","371","21","1999","1760","239","472","150","322",,"9.64266101700423",
0,0,"360","5",Western Australia,"50210",Armadale,"52391","52204","52049","52041","51795","52299","53735","55809","58508","61858","65395","69101","72662","75559","78848","82021","84875","88068","91543","94970","97644","100849","105158","109218","4060","3.8609","559.5258","195.1974","1535","405","1130","9395","7715","1680","893","498","395","1437","464","973","7995","6422","1573","2217","454","1763","1519","468","1051","8238","6787","1451","2078","520","1558",,"195.197433255088",
0,0,"361","5",Western Australia,"50250",Ashburton,"5969","6138","6467","6925","7263","7608","7939","8480","9004","9510","10227","11194","12025","12515","13002","13311","12208","11144","10018","8927","7781","7843","8082","8179","97","1.2002","100817.3112","0.0811","123","8","115","1033","1127","-94","91","50","41","118","18","100","769","744","25","161","47","114","101","15","86","624","709","-85","149","53","96",,"0.0811269404296511",
0,0,"362","5",Western Australia,"50280",Augusta Margaret River,"10228","10346","10639","10791","10936","11052","11195","11522","11766","11951","12228","12870","13487","13996","14419","14819","15258","15708","16235","16792","17303","17917","18633","19410","777","4.17","2122.375","9.1454","195","98","97","1533","1121","412","240","135","105","190","113","77","1170","782","388","372","121","251","185","108","77","1100","745","355","485","140","345",,"9.14541492431828",
0,0,"363","5",Western Australia,"50350",Bassendean,"14055","14165","14030","13996","13943","13896","14099","14358","14626","14897","15179","15527","15828","16003","15842","15613","15721","15895","16089","16326","16500","16612","16923","17145","222","1.3118","10.3449","1657.338","221","98","123","1647","1717","-70","134","75","59","167","119","48","1311","1313","-2","333","68","265","184","137","47","1381","1440","-59","312","78","234",,"1657.33839863121",
0,0,"364","5",Western Australia,"50420",Bayswater,"58446","58432","58494","58505","58344","59632","60911","62617","64192","65369","66840","68143","69083","69256","69136","68791","69043","69267","70051","71277","71774","72242","74359","75981","1622","2.1813","34.6169","2194.911","832","539","293","6630","6955","-325","1126","626","500","852","559","293","5215","5614","-399","2794","571","2223","853","566","287","5315","5896","-581","2572","656","1916",,"2194.91057835912",
0,0,"365","5",Western Australia,"50490",Belmont,"29919","30273","30358","30749","30966","31560","32742","33970","35204","36101","37358","38791","39919","40531","41055","41448","41683","41872","42719","43614","43868","44364","46035","47377","1342","2.9152","39.8246","1189.642","550","310","240","4991","5141","-150","914","508","406","550","326","224","3883","4117","-234","2142","461","1681","559","360","199","3906","4359","-453","2127","531","1596",,"1189.64157832094",
0,0,"366","5",Western Australia,"50560",Beverley,"1579","1586","1618","1625","1631","1646","1649","1634","1643","1619","1604","1653","1692","1707","1732","1748","1740","1741","1746","1738","1735","1738","1768","1795","27","1.5271","2370.5195","0.7572","7","25","-18","144","123","21","1","1","0","18","15","3","113","87","26","2","1","1","9","13","-4","143","113","30","2","1","1",,"0.757217985340344",
0,0,"367","5",Western Australia,"50630",Boddington,"1437","1408","1373","1382","1434","1427","1576","1747","1910","2138","2247","2252","2225","2132","2031","1882","1846","1819","1784","1751","1760","1758","1786","1808","22","1.2318","1904.4791","0.9493","22","5","17","213","237","-24","11","6","5","24","13","11","207","201","6","17","6","11","18","13","5","201","195","6","17","6","11",,"0.949340951024351",
0,0,"368","5",Western Australia,"50770",Boyup Brook,"1649","1654","1622","1578","1572","1563","1564","1570","1591","1592","1617","1656","1667","1687","1681","1722","1737","1784","1808","1833","1874","1938","1948","1959","11","0.5647","2826.4585","0.6931","17","15","2","151","91","60","5","3","2","17","14","3","126","127","-1","11","3","8","12","9","3","124","122","2","10","4","6",,"0.693093494915988",
0,0,"369","5",Western Australia,"50840",Bridgetown-Greenbushes,"4205","4262","4175","4073","4134","4134","4149","4199","4286","4337","4421","4546","4647","4687","4727","4697","4815","4938","5063","5188","5376","5527","5671","5797","126","2.2218","1337.361","4.3347","36","40","-4","506","359","147","18","10","8","35","44","-9","420","290","130","32","9","23","45","44","1","408","302","106","29","10","19",,"4.33465608762331",
0,0,"370","5",Western Australia,"50910",Brookton,"1048","1034","1040","1028","1038","1037","1022","1014","1007","995","969","992","998","1018","1010","1002","988","969","959","970","961","954","955","962","7","0.733","1601.1532","0.6008","7","27","-20","76","64","12","3","2","1","10","13","-3","45","46","-1","7","2","5","8","20","-12","86","72","14","7","2","5",,"0.600816961175233",
0,0,"371","5",Western Australia,"50980",Broome,"13249","13606","13837","14045","14219","14326","14577","14924","15172","15416","15737","16389","17185","17100","17060","16959","17216","17432","17652","17976","18204","18368","18623","18870","247","1.3263","54401.8236","0.3469","280","68","212","1650","1777","-127","178","99","79","264","83","181","1143","1347","-204","368","90","278","276","77","199","1212","1402","-190","342","104","238",,"0.346863372425626",
0,0,"372","5",Western Australia,"51080",Broomehill-Tambellup,"1260","1245","1237","1222","1204","1208","1183","1175","1198","1177","1178","1185","1194","1191","1180","1164","1153","1133","1112","1098","1089","1087","1095","1101","6","0.5479","2609.6612","0.4219","17","5","12","74","89","-15","5","4","1","14","7","7","59","65","-6","11","4","7","16","8","8","57","66","-9","11","4","7",,"0.421893845837153",
0,0,"373","5",Western Australia,"51120",Bruce Rock,"1132","1100","1097","1055","1040","1004","978","982","988","991","1002","988","988","966","955","941","953","964","982","1000","1016","1020","1044","1066","22","2.1073","2724.6944","0.3912","10","15","-5","56","53","3","13","7","6","8","8","0","44","35","9","22","7","15","10","11","-1","60","50","10","20","7","13",,"0.39123653647176",
0,0,"374","5",Western Australia,"51190",Bunbury,"30616","30483","30382","30611","31035","31450","31152","31473","31993","32257","32580","32826","32951","32941","32872","32574","32758","32897","33267","33769","34137","34417","34788","35174","386","1.1096","65.4163","537.6947","374","315","59","3367","3296","71","338","188","150","351","330","21","2565","2630","-65","586","171","415","323","329","-6","2627","2594","33","556","197","359",,"537.694733575577",
0,0,"375","5",Western Australia,"51260",Busselton,"23192","23843","24265","24581","25996","26711","27197","28393","29596","30664","31523","33211","34696","35917","36940","37766","38619","39305","40187","41059","42009","42931","43984","45003","1019","2.3168","1454.0509","30.9501","409","352","57","3120","2372","748","259","142","117","402","349","53","2447","1772","675","457","132","325","386","343","43","2621","1921","700","426","150","276",,"30.9500857225837",
0,0,"376","5",Western Australia,"51310",Cambridge,"24433","24534","24594","24480","24638","24939","25236","25646","26018","26244","26652","27244","27856","27940","27988","27991","28474","28764","29167","29743","29822","30160","31184","32006","822","2.636","21.9555","1457.767","241","219","22","2690","2615","75","672","431","241","232","218","14","1855","1996","-141","1635","484","1151","186","240","-54","1785","1885","-100","1533","557","976",,"1457.76684657603",
0,0,"377","5",Western Australia,"51330",Canning,"77474","78496","79186","79843","80261","80933","83123","85135","87242","88746","90736","92197","93491","93843","93959","93733","94403","95171","96447","98643","99306","99764","103868","106944","3076","2.9615","64.8791","1648.358","1046","486","560","8172","9458","-1286","2667","1483","1184","955","522","433","5983","7548","-1565","6627","1391","5236","999","478","521","5990","7781","-1791","5946","1600","4346",,"1648.35825404483",
0,0,"378","5",Western Australia,"51400",Capel,"7136","7562","8005","8902","9733","10666","11330","12256","13274","14192","15059","15759","16483","16934","17250","17375","17696","18001","18205","18492","18776","19012","19341","19701","360","1.8613","557.8983","35.3129","215","63","152","1709","1679","30","117","63","54","181","66","115","1475","1385","90","183","59","124","198","88","110","1601","1474","127","190","67","123",,"35.3128876714627",
0,0,"379","5",Western Australia,"51470",Carnamah,"807","791","797","790","791","792","743","703","641","604","554","561","566","566","568","564","564","555","554","555","573","572","579","586","7","1.209","2870.9316","0.2041","8","3","5","62","68","-6","2","2","0","3","0","3","30","29","1","5","2","3","7","3","4","51","51","0","5","2","3",,"0.204114929105242",
0,0,"380","5",Western Australia,"51540",Carnarvon,"6751","6689","6571","6304","6160","6051","5943","5967","5972","5997","6076","6057","6034","5951","5844","5713","5652","5574","5497","5491","5520","5522","5531","5599","68","1.2294","46574.705","0.1202","68","46","22","508","553","-45","58","33","25","69","44","25","370","460","-90","104","30","74","74","46","28","343","365","-22","96","34","62",,"0.120215468890248",
0,0,"381","5",Western Australia,"51610",Chapman Valley,"880","874","891","914","924","943","989","1086","1141","1160","1198","1293","1349","1379","1413","1441","1462","1485","1523","1568","1613","1636","1663","1698","35","2.1046","3981.3333","0.4265","14","0","14","116","108","8","5","4","1","7","8","-1","97","76","21","11","4","7","13","7","6","115","93","22","11","4","7",,"0.426490291581466",
0,0,"382","5",Western Australia,"51680",Chittering,"2948","3060","3138","3328","3541","3669","3818","3968","4209","4394","4533","4798","5112","5361","5500","5536","5602","5705","5846","5952","6099","6298","6516","6753","237","3.6372","1219.9032","5.5357","62","22","40","625","474","151","17","9","8","62","26","36","500","338","162","29","9","20","71","39","32","649","462","187","27","9","18",,"5.535685126492",
0,0,"383","9",Other Territories,"51710",Christmas Island,"1442","1365","1337","1355","1380","1403","1569","1745","1944","2115","2167","2107","2041","1979","1929","1903","1876","1848","1803","1758","1717","1786","1827","1865","38","2.0799","136.1356","13.6996","10","5","5","0","0","0","70","6","64","14","3","11","0","0","0","48","18","30","9","6","3","0","0","0","44","9","35",,"13.6995760109773",
